window,simulationDate,ticker,trainScore,testScore,order
15,2021-11-01 00:00:00,NORD_P,0.6,1.0,0.5
15,2021-11-01 00:00:00,SARD_BL,0.7333333333333333,1.0,0.5
15,2021-11-01 00:00:00,SARD_P,0.6,1.0,0.5
15,2021-11-01 00:00:00,SICI_BL,0.6,1.0,0.5
15,2021-11-01 00:00:00,SICI_P,0.6,1.0,0.5
15,2021-11-01 00:00:00,SUD_BL,0.6666666666666666,0.0,0.5
15,2021-11-01 00:00:00,SUD_P,0.6,0.0,0.5
15,2021-12-01 00:00:00,CALA_BL,0.6,0.0,0.5
15,2021-12-01 00:00:00,CALA_P,0.6,0.0,0.5
15,2021-12-01 00:00:00,CNOR_BL,0.6,0.0,0.5
15,2021-12-01 00:00:00,CNOR_P,0.6666666666666666,0.0,0.5
15,2021-12-01 00:00:00,CSUD_BL,0.6,0.0,0.5
15,2021-12-01 00:00:00,CSUD_P,0.7333333333333333,0.0,0.5
15,2021-12-01 00:00:00,NORD_BL,0.6,0.0,0.5
15,2021-12-01 00:00:00,NORD_P,0.5333333333333333,0.0,0.5
15,2021-12-01 00:00:00,SARD_BL,0.7333333333333333,1.0,0.5
15,2021-12-01 00:00:00,SARD_P,0.6,1.0,0.5
15,2021-12-01 00:00:00,SICI_BL,0.6,0.0,0.5
15,2021-12-01 00:00:00,SICI_P,0.6,0.0,0.5
15,2021-12-01 00:00:00,SUD_BL,0.6666666666666666,1.0,0.5
15,2021-12-01 00:00:00,SUD_P,0.6,1.0,0.5
15,2022-01-01 00:00:00,CALA_BL,0.6,0.0,0.5
15,2022-01-01 00:00:00,CALA_P,0.6,0.0,0.5
15,2022-01-01 00:00:00,CNOR_BL,0.6,0.0,0.5
15,2022-01-01 00:00:00,CNOR_P,0.6666666666666666,0.0,0.5
15,2022-01-01 00:00:00,CSUD_BL,0.6,0.0,0.5
15,2022-01-01 00:00:00,CSUD_P,0.6666666666666666,0.0,0.5
15,2022-01-01 00:00:00,NORD_BL,0.6666666666666666,0.0,0.5
15,2022-01-01 00:00:00,NORD_P,0.5333333333333333,1.0,0.5
15,2022-01-01 00:00:00,SARD_BL,0.8,0.0,0.5
15,2022-01-01 00:00:00,SARD_P,0.7333333333333333,0.0,0.5
15,2022-01-01 00:00:00,SICI_BL,0.6,0.0,0.5
15,2022-01-01 00:00:00,SICI_P,0.6,0.0,0.5
15,2022-01-01 00:00:00,SUD_BL,0.6,1.0,0.5
15,2022-01-01 00:00:00,SUD_P,0.6,1.0,0.5
15,2022-02-01 00:00:00,CALA_BL,0.6666666666666666,1.0,0.5
15,2022-02-01 00:00:00,CALA_P,0.6666666666666666,1.0,0.5
15,2022-02-01 00:00:00,CNOR_BL,0.5333333333333333,0.0,0.5
15,2022-02-01 00:00:00,CNOR_P,0.6666666666666666,1.0,0.5
15,2022-02-01 00:00:00,CSUD_BL,0.6,1.0,0.5
15,2022-02-01 00:00:00,CSUD_P,0.6666666666666666,1.0,0.5
15,2022-02-01 00:00:00,NORD_BL,0.6666666666666666,1.0,0.5
15,2022-02-01 00:00:00,NORD_P,0.5333333333333333,0.0,0.5
15,2022-02-01 00:00:00,SARD_BL,0.8,1.0,0.5
15,2022-02-01 00:00:00,SARD_P,0.7333333333333333,1.0,0.5
15,2022-02-01 00:00:00,SICI_BL,0.6666666666666666,0.0,0.5
15,2022-02-01 00:00:00,SICI_P,0.5333333333333333,0.0,0.5
15,2022-02-01 00:00:00,SUD_BL,0.6,0.0,0.5
15,2022-02-01 00:00:00,SUD_P,0.6,0.0,0.5
15,2022-03-01 00:00:00,CALA_BL,0.7333333333333333,1.0,0.5
15,2022-03-01 00:00:00,CALA_P,0.7333333333333333,1.0,0.5
15,2022-03-01 00:00:00,CNOR_BL,0.4666666666666667,1.0,0.5
15,2022-03-01 00:00:00,CNOR_P,0.6666666666666666,0.0,0.5
15,2022-03-01 00:00:00,CSUD_BL,0.6,1.0,0.5
15,2022-03-01 00:00:00,CSUD_P,0.6666666666666666,1.0,0.5
15,2022-03-01 00:00:00,NORD_BL,0.6666666666666666,0.0,0.5
15,2022-03-01 00:00:00,NORD_P,0.5333333333333333,1.0,0.5
15,2022-03-01 00:00:00,SARD_BL,0.8,0.0,0.5
15,2022-03-01 00:00:00,SARD_P,0.6666666666666666,0.0,0.5
15,2022-03-01 00:00:00,SICI_BL,0.6666666666666666,1.0,0.5
15,2022-03-01 00:00:00,SICI_P,0.5333333333333333,1.0,0.5
15,2022-03-01 00:00:00,SUD_BL,0.6,1.0,0.5
15,2022-03-01 00:00:00,SUD_P,0.6,1.0,0.5
15,2022-04-01 00:00:00,CALA_BL,0.6,1.0,0.5
15,2022-04-01 00:00:00,CALA_P,0.6,1.0,0.5
15,2022-04-01 00:00:00,CNOR_BL,0.6,1.0,0.5
15,2022-04-01 00:00:00,CNOR_P,0.6666666666666666,0.0,0.5
15,2022-04-01 00:00:00,CSUD_BL,0.6,0.0,0.5
15,2022-04-01 00:00:00,CSUD_P,0.6666666666666666,0.0,0.5
15,2022-04-01 00:00:00,NORD_BL,0.6,0.0,0.5
15,2022-04-01 00:00:00,NORD_P,0.6,1.0,0.5
15,2022-04-01 00:00:00,SARD_BL,0.7333333333333333,0.0,0.5
15,2022-04-01 00:00:00,SARD_P,0.6666666666666666,0.0,0.5
15,2022-04-01 00:00:00,SICI_BL,0.6,1.0,0.5
15,2022-04-01 00:00:00,SICI_P,0.6,1.0,0.5
15,2022-04-01 00:00:00,SUD_BL,0.6,1.0,0.5
15,2022-04-01 00:00:00,SUD_P,0.6,1.0,0.5
15,2022-05-01 00:00:00,CALA_BL,0.6,1.0,0.5
15,2022-05-01 00:00:00,CALA_P,0.6,0.0,0.5
15,2022-05-01 00:00:00,CNOR_BL,0.6,0.0,0.5
15,2022-05-01 00:00:00,CNOR_P,0.6666666666666666,1.0,0.5
15,2022-05-01 00:00:00,CSUD_BL,0.5333333333333333,0.0,0.5
15,2022-05-01 00:00:00,CSUD_P,0.6,0.0,0.5
15,2022-05-01 00:00:00,NORD_BL,0.5333333333333333,1.0,0.5
15,2022-05-01 00:00:00,NORD_P,0.6,0.0,0.5
15,2022-05-01 00:00:00,SARD_BL,0.6666666666666666,0.0,0.5
15,2022-05-01 00:00:00,SARD_P,0.6666666666666666,0.0,0.5
15,2022-05-01 00:00:00,SICI_BL,0.6,0.0,0.5
15,2022-05-01 00:00:00,SICI_P,0.6,0.0,0.5
15,2022-05-01 00:00:00,SUD_BL,0.6,1.0,0.5
15,2022-05-01 00:00:00,SUD_P,0.6,0.0,0.5
16,2021-11-01 00:00:00,CALA_BL,0.625,1.0,0.5
16,2021-11-01 00:00:00,CALA_P,0.625,1.0,0.5
16,2021-11-01 00:00:00,CNOR_BL,0.6875,1.0,0.5
16,2021-11-01 00:00:00,CNOR_P,0.5625,1.0,0.5
16,2021-11-01 00:00:00,CSUD_BL,0.625,1.0,0.5
16,2021-11-01 00:00:00,CSUD_P,0.75,1.0,0.5
16,2021-11-01 00:00:00,NORD_BL,0.5625,1.0,0.5
16,2021-11-01 00:00:00,NORD_P,0.6875,1.0,0.5
16,2021-11-01 00:00:00,SARD_BL,0.6875,1.0,0.5
16,2021-11-01 00:00:00,SARD_P,0.6875,1.0,0.5
16,2021-11-01 00:00:00,SICI_BL,0.6875,0.0,0.5
16,2021-11-01 00:00:00,SICI_P,0.6875,1.0,0.5
16,2021-11-01 00:00:00,SUD_BL,0.8125,0.0,0.5
16,2021-11-01 00:00:00,SUD_P,0.625,0.0,0.5
16,2021-12-01 00:00:00,CALA_BL,0.625,0.0,0.5
16,2021-12-01 00:00:00,CALA_P,0.625,0.0,0.5
16,2021-12-01 00:00:00,CNOR_BL,0.5625,0.0,0.5
16,2021-12-01 00:00:00,CNOR_P,0.625,0.0,0.5
16,2021-12-01 00:00:00,CSUD_BL,0.625,0.0,0.5
16,2021-12-01 00:00:00,CSUD_P,0.75,0.0,0.5
16,2021-12-01 00:00:00,NORD_BL,0.625,0.0,0.5
16,2021-12-01 00:00:00,NORD_P,0.5625,0.0,0.5
16,2021-12-01 00:00:00,SARD_BL,0.6875,1.0,0.5
16,2021-12-01 00:00:00,SARD_P,0.625,1.0,0.5
16,2021-12-01 00:00:00,SICI_BL,0.5625,0.0,0.5
16,2021-12-01 00:00:00,SICI_P,0.5625,0.0,0.5
16,2021-12-01 00:00:00,SUD_BL,0.625,1.0,0.5
16,2021-12-01 00:00:00,SUD_P,0.625,1.0,0.5
16,2022-01-01 00:00:00,CALA_BL,0.6875,0.0,0.5
16,2022-01-01 00:00:00,CALA_P,0.6875,0.0,0.5
16,2022-01-01 00:00:00,CNOR_BL,0.6875,0.0,0.5
16,2022-01-01 00:00:00,CNOR_P,0.6875,0.0,0.5
16,2022-01-01 00:00:00,CSUD_BL,0.5625,0.0,0.5
16,2022-01-01 00:00:00,CSUD_P,0.6875,0.0,0.5
16,2022-01-01 00:00:00,NORD_BL,0.625,0.0,0.5
16,2022-01-01 00:00:00,NORD_P,0.625,1.0,0.5
16,2022-01-01 00:00:00,SARD_BL,0.75,0.0,0.5
16,2022-01-01 00:00:00,SARD_P,0.75,0.0,0.5
16,2022-01-01 00:00:00,SICI_BL,0.6875,0.0,0.5
16,2022-01-01 00:00:00,SICI_P,0.625,0.0,0.5
16,2022-01-01 00:00:00,SUD_BL,0.6875,1.0,0.5
16,2022-01-01 00:00:00,SUD_P,0.625,1.0,0.5
16,2022-02-01 00:00:00,CALA_BL,0.5625,1.0,0.5
16,2022-02-01 00:00:00,CALA_P,0.5625,1.0,0.5
16,2022-02-01 00:00:00,CNOR_BL,0.5625,1.0,0.5
16,2022-02-01 00:00:00,CNOR_P,0.6875,1.0,0.5
16,2022-02-01 00:00:00,CSUD_BL,0.5625,1.0,0.5
16,2022-02-01 00:00:00,CSUD_P,0.625,1.0,0.5
16,2022-02-01 00:00:00,NORD_BL,0.625,1.0,0.5
16,2022-02-01 00:00:00,NORD_P,0.5625,0.0,0.5
16,2022-02-01 00:00:00,SARD_BL,0.75,1.0,0.5
16,2022-02-01 00:00:00,SARD_P,0.75,1.0,0.5
16,2022-02-01 00:00:00,SICI_BL,0.5625,1.0,0.5
16,2022-02-01 00:00:00,SICI_P,0.5625,1.0,0.5
16,2022-02-01 00:00:00,SUD_BL,0.6875,0.0,0.5
16,2022-02-01 00:00:00,SUD_P,0.625,0.0,0.5
16,2022-03-01 00:00:00,CALA_BL,0.5625,1.0,0.5
16,2022-03-01 00:00:00,CALA_P,0.5625,1.0,0.5
16,2022-03-01 00:00:00,CNOR_BL,0.5625,1.0,0.5
16,2022-03-01 00:00:00,CNOR_P,0.6875,0.0,0.5
16,2022-03-01 00:00:00,CSUD_BL,0.625,1.0,0.5
16,2022-03-01 00:00:00,CSUD_P,0.6875,1.0,0.5
16,2022-03-01 00:00:00,NORD_BL,0.625,0.0,0.5
16,2022-03-01 00:00:00,NORD_P,0.5625,1.0,0.5
16,2022-03-01 00:00:00,SARD_BL,0.75,0.0,0.5
16,2022-03-01 00:00:00,SARD_P,0.6875,1.0,0.5
16,2022-03-01 00:00:00,SICI_BL,0.5625,1.0,0.5
16,2022-03-01 00:00:00,SICI_P,0.5625,1.0,0.5
16,2022-03-01 00:00:00,SUD_BL,0.6875,1.0,0.5
16,2022-03-01 00:00:00,SUD_P,0.6875,1.0,0.5
16,2022-04-01 00:00:00,CALA_BL,0.6875,1.0,0.5
16,2022-04-01 00:00:00,CALA_P,0.6875,1.0,0.5
16,2022-04-01 00:00:00,CNOR_BL,0.5625,1.0,0.5
16,2022-04-01 00:00:00,CNOR_P,0.75,0.0,0.5
16,2022-04-01 00:00:00,CSUD_BL,0.625,0.0,0.5
16,2022-04-01 00:00:00,CSUD_P,0.6875,0.0,0.5
16,2022-04-01 00:00:00,NORD_BL,0.625,0.0,0.5
16,2022-04-01 00:00:00,NORD_P,0.5625,1.0,0.5
16,2022-04-01 00:00:00,SARD_BL,0.6875,0.0,0.5
16,2022-04-01 00:00:00,SARD_P,0.6875,0.0,0.5
16,2022-04-01 00:00:00,SICI_BL,0.5625,1.0,0.5
16,2022-04-01 00:00:00,SICI_P,0.5625,1.0,0.5
16,2022-04-01 00:00:00,SUD_BL,0.625,1.0,0.5
16,2022-04-01 00:00:00,SUD_P,0.625,1.0,0.5
16,2022-05-01 00:00:00,CALA_BL,0.625,1.0,0.5
16,2022-05-01 00:00:00,CALA_P,0.625,0.0,0.5
16,2022-05-01 00:00:00,CNOR_BL,0.625,0.0,0.5
16,2022-05-01 00:00:00,CNOR_P,0.6875,1.0,0.5
16,2022-05-01 00:00:00,CSUD_BL,0.5625,0.0,0.5
16,2022-05-01 00:00:00,CSUD_P,0.625,0.0,0.5
16,2022-05-01 00:00:00,NORD_BL,0.4375,1.0,0.5
16,2022-05-01 00:00:00,NORD_P,0.625,0.0,0.5
16,2022-05-01 00:00:00,SARD_BL,0.6875,0.0,0.5
16,2022-05-01 00:00:00,SARD_P,0.625,0.0,0.5
16,2022-05-01 00:00:00,SICI_BL,0.625,0.0,0.5
16,2022-05-01 00:00:00,SICI_P,0.625,0.0,0.5
16,2022-05-01 00:00:00,SUD_BL,0.625,1.0,0.5
16,2022-05-01 00:00:00,SUD_P,0.625,0.0,0.5
17,2021-12-01 00:00:00,CALA_BL,0.6470588235294118,0.0,0.5
17,2021-12-01 00:00:00,CALA_P,0.6470588235294118,0.0,0.5
17,2021-12-01 00:00:00,CNOR_BL,0.5294117647058824,0.0,0.5
17,2021-12-01 00:00:00,CNOR_P,0.5882352941176471,0.0,0.5
17,2021-12-01 00:00:00,CSUD_BL,0.6470588235294118,0.0,0.5
17,2021-12-01 00:00:00,CSUD_P,0.7647058823529411,0.0,0.5
17,2021-12-01 00:00:00,NORD_BL,0.5882352941176471,0.0,0.5
17,2021-12-01 00:00:00,NORD_P,0.6470588235294118,0.0,0.5
17,2021-12-01 00:00:00,SARD_BL,0.6470588235294118,1.0,0.5
17,2021-12-01 00:00:00,SARD_P,0.5882352941176471,1.0,0.5
17,2021-12-01 00:00:00,SICI_BL,0.5294117647058824,1.0,0.5
17,2021-12-01 00:00:00,SICI_P,0.6470588235294118,0.0,0.5
17,2021-12-01 00:00:00,SUD_BL,0.5882352941176471,1.0,0.5
17,2021-12-01 00:00:00,SUD_P,0.6470588235294118,1.0,0.5
17,2022-01-01 00:00:00,CALA_BL,0.7058823529411765,0.0,0.5
17,2022-01-01 00:00:00,CALA_P,0.7058823529411765,0.0,0.5
17,2022-01-01 00:00:00,CNOR_BL,0.5882352941176471,0.0,0.5
17,2022-01-01 00:00:00,CNOR_P,0.6470588235294118,0.0,0.5
17,2022-01-01 00:00:00,CSUD_BL,0.5882352941176471,0.0,0.5
17,2022-01-01 00:00:00,CSUD_P,0.7058823529411765,0.0,0.5
17,2022-01-01 00:00:00,NORD_BL,0.6470588235294118,0.0,0.5
17,2022-01-01 00:00:00,NORD_P,0.5882352941176471,0.0,0.5
17,2022-01-01 00:00:00,SARD_BL,0.7647058823529411,0.0,0.5
17,2022-01-01 00:00:00,SARD_P,0.6470588235294118,0.0,0.5
17,2022-01-01 00:00:00,SICI_BL,0.5882352941176471,0.0,0.5
17,2022-01-01 00:00:00,SICI_P,0.6470588235294118,0.0,0.5
17,2022-01-01 00:00:00,SUD_BL,0.6470588235294118,1.0,0.5
17,2022-01-01 00:00:00,SUD_P,0.5882352941176471,1.0,0.5
17,2022-02-01 00:00:00,CALA_BL,0.5882352941176471,1.0,0.5
17,2022-02-01 00:00:00,CALA_P,0.5882352941176471,1.0,0.5
17,2022-02-01 00:00:00,CNOR_BL,0.5882352941176471,1.0,0.5
17,2022-02-01 00:00:00,CNOR_P,0.6470588235294118,1.0,0.5
17,2022-02-01 00:00:00,CSUD_BL,0.5882352941176471,1.0,0.5
17,2022-02-01 00:00:00,CSUD_P,0.6470588235294118,1.0,0.5
17,2022-02-01 00:00:00,NORD_BL,0.5882352941176471,1.0,0.5
17,2022-02-01 00:00:00,NORD_P,0.47058823529411764,0.0,0.5
17,2022-02-01 00:00:00,SARD_BL,0.7647058823529411,1.0,0.5
17,2022-02-01 00:00:00,SARD_P,0.6470588235294118,1.0,0.5
17,2022-02-01 00:00:00,SICI_BL,0.5882352941176471,1.0,0.5
17,2022-02-01 00:00:00,SICI_P,0.5882352941176471,1.0,0.5
17,2022-02-01 00:00:00,SUD_BL,0.5882352941176471,0.0,0.5
17,2022-02-01 00:00:00,SUD_P,0.6470588235294118,0.0,0.5
17,2022-03-01 00:00:00,CALA_BL,0.5882352941176471,1.0,0.5
17,2022-03-01 00:00:00,CALA_P,0.5882352941176471,1.0,0.5
17,2022-03-01 00:00:00,CNOR_BL,0.5882352941176471,1.0,0.5
17,2022-03-01 00:00:00,CNOR_P,0.6470588235294118,1.0,0.5
17,2022-03-01 00:00:00,CSUD_BL,0.5882352941176471,1.0,0.5
17,2022-03-01 00:00:00,CSUD_P,0.6470588235294118,1.0,0.5
17,2022-03-01 00:00:00,NORD_BL,0.6470588235294118,1.0,0.5
17,2022-03-01 00:00:00,NORD_P,0.47058823529411764,1.0,0.5
17,2022-03-01 00:00:00,SARD_BL,0.7647058823529411,0.0,0.5
17,2022-03-01 00:00:00,SARD_P,0.7058823529411765,0.0,0.5
17,2022-03-01 00:00:00,SICI_BL,0.5882352941176471,1.0,0.5
17,2022-03-01 00:00:00,SICI_P,0.5882352941176471,1.0,0.5
17,2022-03-01 00:00:00,SUD_BL,0.6470588235294118,1.0,0.5
17,2022-03-01 00:00:00,SUD_P,0.5882352941176471,1.0,0.5
17,2022-04-01 00:00:00,CALA_BL,0.7058823529411765,1.0,0.5
17,2022-04-01 00:00:00,CALA_P,0.7058823529411765,1.0,0.5
17,2022-04-01 00:00:00,CNOR_BL,0.6470588235294118,1.0,0.5
17,2022-04-01 00:00:00,CNOR_P,0.7647058823529411,0.0,0.5
17,2022-04-01 00:00:00,CSUD_BL,0.6470588235294118,0.0,0.5
17,2022-04-01 00:00:00,CSUD_P,0.7058823529411765,0.0,0.5
17,2022-04-01 00:00:00,NORD_BL,0.5882352941176471,0.0,0.5
17,2022-04-01 00:00:00,NORD_P,0.5294117647058824,1.0,0.5
17,2022-04-01 00:00:00,SARD_BL,0.5882352941176471,0.0,0.5
17,2022-04-01 00:00:00,SARD_P,0.7058823529411765,0.0,0.5
17,2022-04-01 00:00:00,SICI_BL,0.5882352941176471,1.0,0.5
17,2022-04-01 00:00:00,SICI_P,0.5294117647058824,1.0,0.5
17,2022-04-01 00:00:00,SUD_BL,0.5882352941176471,1.0,0.5
17,2022-04-01 00:00:00,SUD_P,0.5882352941176471,1.0,0.5
17,2022-05-01 00:00:00,CALA_BL,0.5882352941176471,1.0,0.5
17,2022-05-01 00:00:00,CALA_P,0.5882352941176471,0.0,0.5
17,2022-05-01 00:00:00,CNOR_BL,0.5882352941176471,0.0,0.5
17,2022-05-01 00:00:00,CNOR_P,0.6470588235294118,1.0,0.5
17,2022-05-01 00:00:00,CSUD_BL,0.5882352941176471,0.0,0.5
17,2022-05-01 00:00:00,CSUD_P,0.6470588235294118,0.0,0.5
17,2022-05-01 00:00:00,NORD_BL,0.6470588235294118,1.0,0.5
17,2022-05-01 00:00:00,NORD_P,0.5882352941176471,0.0,0.5
17,2022-05-01 00:00:00,SARD_BL,0.6470588235294118,0.0,0.5
17,2022-05-01 00:00:00,SARD_P,0.6470588235294118,0.0,0.5
17,2022-05-01 00:00:00,SICI_BL,0.5882352941176471,0.0,0.5
17,2022-05-01 00:00:00,SICI_P,0.5882352941176471,0.0,0.5
17,2022-05-01 00:00:00,SUD_BL,0.6470588235294118,1.0,0.5
17,2022-05-01 00:00:00,SUD_P,0.6470588235294118,0.0,0.5
18,2022-01-01 00:00:00,CALA_BL,0.6666666666666666,0.0,0.5
18,2022-01-01 00:00:00,CALA_P,0.6666666666666666,0.0,0.5
18,2022-01-01 00:00:00,CNOR_BL,0.5555555555555556,0.0,0.5
18,2022-01-01 00:00:00,CNOR_P,0.6666666666666666,0.0,0.5
18,2022-01-01 00:00:00,CSUD_BL,0.6111111111111112,0.0,0.5
18,2022-01-01 00:00:00,CSUD_P,0.7222222222222222,0.0,0.5
18,2022-01-01 00:00:00,NORD_BL,0.6666666666666666,0.0,0.5
18,2022-01-01 00:00:00,NORD_P,0.6666666666666666,1.0,0.5
18,2022-01-01 00:00:00,SARD_BL,0.7777777777777778,0.0,0.5
18,2022-01-01 00:00:00,SARD_P,0.7222222222222222,0.0,0.5
18,2022-01-01 00:00:00,SICI_BL,0.5555555555555556,0.0,0.5
18,2022-01-01 00:00:00,SICI_P,0.6111111111111112,1.0,0.5
18,2022-01-01 00:00:00,SUD_BL,0.6666666666666666,0.0,0.5
18,2022-01-01 00:00:00,SUD_P,0.6666666666666666,1.0,0.5
18,2022-02-01 00:00:00,CALA_BL,0.6111111111111112,1.0,0.5
18,2022-02-01 00:00:00,CALA_P,0.6111111111111112,1.0,0.5
18,2022-02-01 00:00:00,CNOR_BL,0.5555555555555556,1.0,0.5
18,2022-02-01 00:00:00,CNOR_P,0.6666666666666666,1.0,0.5
18,2022-02-01 00:00:00,CSUD_BL,0.5555555555555556,1.0,0.5
18,2022-02-01 00:00:00,CSUD_P,0.6666666666666666,1.0,0.5
18,2022-02-01 00:00:00,NORD_BL,0.6666666666666666,1.0,0.5
18,2022-02-01 00:00:00,NORD_P,0.5555555555555556,1.0,0.5
18,2022-02-01 00:00:00,SARD_BL,0.7777777777777778,1.0,0.5
18,2022-02-01 00:00:00,SARD_P,0.5555555555555556,1.0,0.5
18,2022-02-01 00:00:00,SICI_BL,0.5555555555555556,1.0,0.5
18,2022-02-01 00:00:00,SICI_P,0.5555555555555556,1.0,0.5
18,2022-02-01 00:00:00,SUD_BL,0.6666666666666666,0.0,0.5
18,2022-02-01 00:00:00,SUD_P,0.6111111111111112,0.0,0.5
18,2022-03-01 00:00:00,CALA_BL,0.6111111111111112,1.0,0.5
18,2022-03-01 00:00:00,CALA_P,0.6111111111111112,1.0,0.5
18,2022-03-01 00:00:00,CNOR_BL,0.6666666666666666,1.0,0.5
18,2022-03-01 00:00:00,CNOR_P,0.6666666666666666,0.0,0.5
18,2022-03-01 00:00:00,CSUD_BL,0.5555555555555556,1.0,0.5
18,2022-03-01 00:00:00,CSUD_P,0.6666666666666666,1.0,0.5
18,2022-03-01 00:00:00,NORD_BL,0.6666666666666666,0.0,0.5
18,2022-03-01 00:00:00,NORD_P,0.5555555555555556,1.0,0.5
18,2022-03-01 00:00:00,SARD_BL,0.7777777777777778,0.0,0.5
18,2022-03-01 00:00:00,SARD_P,0.7222222222222222,0.0,0.5
18,2022-03-01 00:00:00,SICI_BL,0.6666666666666666,1.0,0.5
18,2022-03-01 00:00:00,SICI_P,0.6666666666666666,1.0,0.5
18,2022-03-01 00:00:00,SUD_BL,0.6666666666666666,1.0,0.5
18,2022-03-01 00:00:00,SUD_P,0.6111111111111112,1.0,0.5
18,2022-04-01 00:00:00,CALA_BL,0.6111111111111112,0.0,0.5
18,2022-04-01 00:00:00,CALA_P,0.6111111111111112,0.0,0.5
18,2022-04-01 00:00:00,CNOR_BL,0.6111111111111112,0.0,0.5
18,2022-04-01 00:00:00,CNOR_P,0.6666666666666666,0.0,0.5
18,2022-04-01 00:00:00,CSUD_BL,0.6111111111111112,0.0,0.5
18,2022-04-01 00:00:00,CSUD_P,0.6666666666666666,0.0,0.5
18,2022-04-01 00:00:00,NORD_BL,0.6111111111111112,0.0,0.5
18,2022-04-01 00:00:00,NORD_P,0.5555555555555556,1.0,0.5
18,2022-04-01 00:00:00,SARD_BL,0.6666666666666666,0.0,0.5
18,2022-04-01 00:00:00,SARD_P,0.6666666666666666,0.0,0.5
18,2022-04-01 00:00:00,SICI_BL,0.6111111111111112,0.0,0.5
18,2022-04-01 00:00:00,SICI_P,0.6111111111111112,0.0,0.5
18,2022-04-01 00:00:00,SUD_BL,0.6666666666666666,1.0,0.5
18,2022-04-01 00:00:00,SUD_P,0.6111111111111112,1.0,0.5
18,2022-05-01 00:00:00,CALA_BL,0.6666666666666666,0.0,0.5
18,2022-05-01 00:00:00,CALA_P,0.6666666666666666,1.0,0.5
18,2022-05-01 00:00:00,CNOR_BL,0.5555555555555556,1.0,0.5
18,2022-05-01 00:00:00,CNOR_P,0.6666666666666666,1.0,0.5
18,2022-05-01 00:00:00,CSUD_BL,0.6111111111111112,0.0,0.5
18,2022-05-01 00:00:00,CSUD_P,0.6666666666666666,0.0,0.5
18,2022-05-01 00:00:00,NORD_BL,0.6111111111111112,1.0,0.5
18,2022-05-01 00:00:00,NORD_P,0.5555555555555556,1.0,0.5
18,2022-05-01 00:00:00,SARD_BL,0.6666666666666666,0.0,0.5
18,2022-05-01 00:00:00,SARD_P,0.6666666666666666,0.0,0.5
18,2022-05-01 00:00:00,SICI_BL,0.6111111111111112,1.0,0.5
18,2022-05-01 00:00:00,SICI_P,0.5555555555555556,0.0,0.5
18,2022-05-01 00:00:00,SUD_BL,0.6111111111111112,1.0,0.5
18,2022-05-01 00:00:00,SUD_P,0.6111111111111112,0.0,0.5
19,2022-02-01 00:00:00,CALA_BL,0.631578947368421,1.0,0.5
19,2022-02-01 00:00:00,CALA_P,0.631578947368421,1.0,0.5
19,2022-02-01 00:00:00,CNOR_BL,0.47368421052631576,0.0,0.5
19,2022-02-01 00:00:00,CNOR_P,0.5789473684210527,1.0,0.5
19,2022-02-01 00:00:00,CSUD_BL,0.5789473684210527,1.0,0.5
19,2022-02-01 00:00:00,CSUD_P,0.6842105263157895,1.0,0.5
19,2022-02-01 00:00:00,NORD_BL,0.5789473684210527,1.0,0.5
19,2022-02-01 00:00:00,NORD_P,0.5263157894736842,0.0,0.5
19,2022-02-01 00:00:00,SARD_BL,0.7368421052631579,1.0,0.5
19,2022-02-01 00:00:00,SARD_P,0.631578947368421,1.0,0.5
19,2022-02-01 00:00:00,SICI_BL,0.5789473684210527,0.0,0.5
19,2022-02-01 00:00:00,SICI_P,0.5789473684210527,0.0,0.5
19,2022-02-01 00:00:00,SUD_BL,0.7368421052631579,1.0,0.5
19,2022-02-01 00:00:00,SUD_P,0.5789473684210527,0.0,0.5
19,2022-03-01 00:00:00,CALA_BL,0.6842105263157895,1.0,0.5
19,2022-03-01 00:00:00,CALA_P,0.6842105263157895,1.0,0.5
19,2022-03-01 00:00:00,CNOR_BL,0.5789473684210527,1.0,0.5
19,2022-03-01 00:00:00,CNOR_P,0.6842105263157895,1.0,0.5
19,2022-03-01 00:00:00,CSUD_BL,0.5789473684210527,1.0,0.5
19,2022-03-01 00:00:00,CSUD_P,0.6842105263157895,1.0,0.5
19,2022-03-01 00:00:00,NORD_BL,0.631578947368421,1.0,0.5
19,2022-03-01 00:00:00,NORD_P,0.5789473684210527,1.0,0.5
19,2022-03-01 00:00:00,SARD_BL,0.7368421052631579,0.0,0.5
19,2022-03-01 00:00:00,SARD_P,0.631578947368421,0.0,0.5
19,2022-03-01 00:00:00,SICI_BL,0.5789473684210527,1.0,0.5
19,2022-03-01 00:00:00,SICI_P,0.5789473684210527,1.0,0.5
19,2022-03-01 00:00:00,SUD_BL,0.631578947368421,1.0,0.5
19,2022-03-01 00:00:00,SUD_P,0.5789473684210527,1.0,0.5
19,2022-04-01 00:00:00,CALA_BL,0.6842105263157895,0.0,0.5
19,2022-04-01 00:00:00,CALA_P,0.6842105263157895,0.0,0.5
19,2022-04-01 00:00:00,CNOR_BL,0.6842105263157895,0.0,0.5
19,2022-04-01 00:00:00,CNOR_P,0.7368421052631579,0.0,0.5
19,2022-04-01 00:00:00,CSUD_BL,0.5789473684210527,0.0,0.5
19,2022-04-01 00:00:00,CSUD_P,0.6842105263157895,0.0,0.5
19,2022-04-01 00:00:00,NORD_BL,0.631578947368421,0.0,0.5
